Date,Start Time,End Time,Activity,Category,,Timestamp
"Saturday, 10 April 2021",20:00,21:30,"thinking, whatsapp, search bluetooth headphones",Compulsive,,
"Saturday, 10 April 2021",21:31,22:30,Sketch,Sketch,,
"Saturday, 10 April 2021",22:30,23:00,"Instagra,",Social Media,,
"Saturday, 10 April 2021",23:00,23:59,Sketch,Sketch,,
"Sunday, 11 April 2021",0:00,0:30,Sketch,Sketch,,
"Sunday, 11 April 2021",0:30,1:00,social media,Social Media,,
"Sunday, 11 April 2021",1:00,1:16,sketch photo crop,Sketch,,
"Sunday, 11 April 2021",1:17,2:30,instagram,Social Media,,
"Sunday, 11 April 2021",2:30,2:45,masturbate,Masturbate,,
"Sunday, 11 April 2021",2:45,3:10,friends,Leisure,,
"Sunday, 11 April 2021",2:45,3:10,1.5*parathe + namkeen + sauce,Eating,,
"Sunday, 11 April 2021",3:10,11:00,Sleep,Sleep,,
"Sunday, 11 April 2021",11:00,11:30,freshen up,Extra,,
"Sunday, 11 April 2021",11:30,11:58,morning thoughts,Writing,,
"Sunday, 11 April 2021",11:58,12:20,exercise,Exercise,,
"Sunday, 11 April 2021",12:20,12:40,Bath,Extra,,
"Sunday, 11 April 2021",12:40,13:10,lunch - 2*roti + daal + salad,Eating,,
"Sunday, 11 April 2021",12:40,13:10,friends,Leisure,,
"Sunday, 11 April 2021",13:10,13:46,instagram,Social Media,,
"Sunday, 11 April 2021",13:47,15:00,writing,Writing,,
"Sunday, 11 April 2021",15:00,16:30,sleep,Sleep,,
"Sunday, 11 April 2021",16:30,17:30,Writing,Writing,,
"Sunday, 11 April 2021",17:30,18:00,nidhi call,Phone Call,,
"Sunday, 11 April 2021",18:00,20:30,monu,Nicotine,,
"Sunday, 11 April 2021",20:30,21:00,dinner,Eating,,
"Sunday, 11 April 2021",20:30,21:00,friends,Leisure,,
"Sunday, 11 April 2021",21:00,23:00,fault in our stars,Read,,
"Sunday, 11 April 2021",23:00,23:45,writing,Writing,,
"Sunday, 11 April 2021",23:45,23:59,netflix,Leisure,,
"Monday, 12 April 2021",0:00,0:30,netflix,Leisure,,
"Monday, 12 April 2021",0:30,1:00,instagram,Social Media,,
"Monday, 12 April 2021",0:30,1:00,masturbate,Masturbate,,
"Monday, 12 April 2021",1:00,1:10,instagram,Social Media,,
"Monday, 12 April 2021",1:10,2:00,netflix,Leisure,,
"Monday, 12 April 2021",2:00,10:00,sleep,Sleep,,
"Monday, 12 April 2021",10:00,11:00,frehen up,Extra,,
"Monday, 12 April 2021",11:00,12:30,devops,Office call,,
"Monday, 12 April 2021",12:30,13:00,lunch - 2*roti + daal + salad,Eating,,
"Monday, 12 April 2021",12:30,13:00,friends,Leisure,,
"Monday, 12 April 2021",13:00,15:00,"instagra,",Social Media,,
"Monday, 12 April 2021",15:00,18:00,application onennote dashboard,Inside Task,,
"Monday, 12 April 2021",18:00,20:00,monu,Nicotine,,
"Monday, 12 April 2021",20:00,22:00,laptop,Writing,,
"Monday, 12 April 2021",22:00,23:00,"instagra,",Social Media,,
"Monday, 12 April 2021",23:00,23:59,netflix,Leisure,,
"Tuesday, 13 April 2021",0:00,1:00,netflix,Leisure,,
"Tuesday, 13 April 2021",1:00,3:00,manya chat,Text Chat,,
"Tuesday, 13 April 2021",3:00,9:30,sleep,Sleep,,
"Tuesday, 13 April 2021",9:30,11:00,freshen up,Extra,,
"Tuesday, 13 April 2021",10:00,11:30,wrtiging infinetly,Writing,,
"Tuesday, 13 April 2021",11:30,12:00,writing again,Writing,,
"Tuesday, 13 April 2021",12:00,12:30,lunch,Eating,,
"Tuesday, 13 April 2021",12:00,12:30,friends,Leisure,,
"Tuesday, 13 April 2021",12:30,13:00,abhinav chat,Office call,,
"Tuesday, 13 April 2021",13:00,14:00,office KT,Office call,,
"Tuesday, 13 April 2021",14:00,16:00,writing,Writing,,
"Tuesday, 13 April 2021",16:00,16:30,meggi,Eating,,
"Tuesday, 13 April 2021",16:00,16:30,abhishek stand up,Compulsive,,
"Tuesday, 13 April 2021",16:30,17:30,nothing waiting for kt,Extra,,
"Tuesday, 13 April 2021",17:30,19:00,KT,Office call,,
"Tuesday, 13 April 2021",19:00,20:30,monu,Nicotine,,
"Tuesday, 13 April 2021",20:30,21:25,"Writing todo, Time log",Time Tracker,,
"Tuesday, 13 April 2021",21:25,21:34,netflix,Leisure,,
"Tuesday, 13 April 2021",21:34,22:30,fault in our stars,Read,,
"Tuesday, 13 April 2021",22:30,23:00,instagrram,Social Media,,
"Tuesday, 13 April 2021",23:00,23:59,masturbate,Masturbate,,
"Wednesday, 14 April 2021",0:00,1:15,pagglait,Leisure,,
"Wednesday, 14 April 2021",1:15,1:30,insta - aditi,Text Chat,,
"Wednesday, 14 April 2021",1:30,9:00,sleep,Sleep,,
"Wednesday, 14 April 2021",9:00,9:30,Ravi call,Phone Call,,
"Wednesday, 14 April 2021",9:30,9:50,"freshen, brush",Exercise,,
"Wednesday, 14 April 2021",9:50,10:15,exercise,Exercise,,
"Wednesday, 14 April 2021",10:15,10:35,bath,Extra,,
"Wednesday, 14 April 2021",10:35,10:45,shawasan,Meditation,,
"Wednesday, 14 April 2021",10:45,10:58,time tarcker,Time Tracker,,
"Wednesday, 14 April 2021",10:58,12:30,devops,office Work,,
"Wednesday, 14 April 2021",12:30,13:00,lunch,Eating,,
"Wednesday, 14 April 2021",12:30,13:00,friends,Leisure,,
"Wednesday, 14 April 2021",13:00,14:00,wrting,Writing,,
"Wednesday, 14 April 2021",14:00,15:00,devops,Study,,
"Wednesday, 14 April 2021",15:00,16:00,Ravi call,Phone Call,,
"Wednesday, 14 April 2021",16:00,16:20,chay,Eating,,
"Wednesday, 14 April 2021",16:20,16:30,abhinav,Phone Call,,
"Wednesday, 14 April 2021",16:30,16:40,mdhav chacha ,Phone Call,,
"Wednesday, 14 April 2021",16:40,18:20,devops,Study,,
"Wednesday, 14 April 2021",18:20,20:00,monu,Nicotine,,
"Wednesday, 14 April 2021",20:00,20:35,office set up,office Work,,
"Wednesday, 14 April 2021",20:35,20:45,dinner,Eating,,
"Wednesday, 14 April 2021",20:45,21:40,devops,Study,,
"Wednesday, 14 April 2021",21:40,22:00,dipesh call,Office call,,
"Wednesday, 14 April 2021",22:00,22:20,devops,Study,,
"Wednesday, 14 April 2021",22:20,23:11,Srasthi jain - crying,Text Chat,,
"Wednesday, 14 April 2021",23:11,23:59,Writing about crying,Writing,,
"Thursday, 15 April 2021",0:00,0:30,writing crying,Writing,,
"Thursday, 15 April 2021",0:30,0:54,Instagram,Social Media,,
"Thursday, 15 April 2021",0:54,1:15,friends,Leisure,,
"Thursday, 15 April 2021",1:15,2:00,Instagram,Social Media,,
"Thursday, 15 April 2021",2:00,2:30,masturbate,Masturbate,,
"Thursday, 15 April 2021",2:30,10:00,Sleep,Sleep,,
"Thursday, 15 April 2021",10:00,10:30, freshen,Extra,,
"Thursday, 15 April 2021",10:30,11:00,"writing, to-do ,",Writing,,
"Thursday, 15 April 2021",11:00,12:30,devops,office Work,,
"Thursday, 15 April 2021",12:30,13:00,waiting for account office,office Work,,
"Thursday, 15 April 2021",13:00,13:30,office account,office Work,,
"Thursday, 15 April 2021",13:30,16:00,speaker test,Inside Task,,
"Thursday, 15 April 2021",16:00,18:00,Devops practice,Study,,
"Thursday, 15 April 2021",18:00,20:00,monu ,Nicotine,,
"Thursday, 15 April 2021",20:00,21:00,DInner + Music + friends,Eating,,
"Thursday, 15 April 2021",20:00,21:00,friends,Leisure,,
"Thursday, 15 April 2021",22:00,22:15,Musculinity vs Clothes,Writing,,
"Thursday, 15 April 2021",21:00,22:35,"Compulsively at unrest, insta, ",Compulsive,,
"Thursday, 15 April 2021",22:35,22:41,Something,Writing,,
"Thursday, 15 April 2021",22:41,23:38,Speaker test,Inside Task,,
"Thursday, 15 April 2021",22:41,23:43,Srasthi chat,Text Chat,,
"Thursday, 15 April 2021",21:00,23:59,harman speaker,Inside Task,,
"Friday, 16 April 2021",0:00,0:19,Friends,Leisure,,
"Friday, 16 April 2021",0:19,1:20,instagram,Social Media,,
"Friday, 16 April 2021",1:20,1:40,Masturbate,Masturbate,,
"Friday, 16 April 2021",1:40,2:00,Thinking,Thinking,,
"Friday, 16 April 2021",2:00,10:50,Sleep,Sleep,,
"Friday, 16 April 2021",10:50,11:00,Freshen,Extra,,
"Friday, 16 April 2021",11:00,12:30,Devops,office Work,,
"Friday, 16 April 2021",12:30,13:00,Friends,Leisure,,
"Friday, 16 April 2021",12:30,13:00,chole chawal,Eating,,
"Friday, 16 April 2021",14:00,16:07,Docker Article,Writing,,
"Friday, 16 April 2021",12:30,16:06,"MI - started with less than 30%, and left with less than 20%",Inside Task,,
"Friday, 16 April 2021",16:07,16:59,"started infinity with 90% , ends with 80%",Inside Task,,
"Friday, 16 April 2021",16:06,17:00,Chargins mi,Inside Task,,
"Friday, 16 April 2021",17:00,18:15,master table KT,Office call,,
"Friday, 16 April 2021",17:14,18:15,Chargins mi,Inside Task,,
"Friday, 16 April 2021",19:37,20:31,Chargins mi - 100,Inside Task,,
"Friday, 16 April 2021",18:15,19:39,Monu,Nicotine,,
"Friday, 16 April 2021",20:30,22:19,"started infinity with 80% , ends with 60%",Inside Task,,
"Friday, 16 April 2021",20:30,22:17,Docker Article,Writing,,
"Friday, 16 April 2021",22:17,22:59,Writing- insults,Writing,,
"Friday, 16 April 2021",22:59,23:59,Rajat call,Social Media,,
"Saturday, 17 April 2021",0:00,0:40,Writing,Writing,,
"Saturday, 17 April 2021",0:20,2:00,"instagram, scrolling, manya",Text Chat,,
"Saturday, 17 April 2021",2:00,2:30,azis ansari - netflix,Leisure,,
"Saturday, 17 April 2021",2:30,3:20,"masturbate, youtube",Masturbate,,
"Saturday, 17 April 2021",3:20,4:50,tribhanga ,Leisure,,
"Saturday, 17 April 2021",4:50,5:20,"freshn, chai, chrome",Extra,,
"Saturday, 17 April 2021",4:50,5:20,chay,Eating,,
"Saturday, 17 April 2021",5:20,13:20,Sleep,Sleep,,
"Saturday, 17 April 2021",13:20,15:00,"Testing speaker, finally returned infinity",Inside Task,,
"Saturday, 17 April 2021",14:00,14:20,lunch - chole roti,Eating,,
"Saturday, 17 April 2021",14:20,15:30,Docker Article,Writing,,
"Saturday, 17 April 2021",15:30,18:30,"Writing - thoughts, instagram",Writing,,
"Saturday, 17 April 2021",18:30,20:00,Monu,Nicotine,,
"Saturday, 17 April 2021",20:00,21:00,writing,Writing,,
"Saturday, 17 April 2021",21:00,21:45,Ravindranath tagore,Leisure,,
"Saturday, 17 April 2021",21:45,22:58,writing - new day,Writing,,
"Saturday, 17 April 2021",22:58,23:59,instagram,Social Media,,
"Sunday, 18 April 2021",0:00,0:45,tagore - choker bali,Leisure,,
"Sunday, 18 April 2021",0:45,1:15,masturbate,Masturbate,,
"Sunday, 18 April 2021",1:45,2:00,tagore - choker bali,Leisure,,
"Sunday, 18 April 2021",2:00,2:30,randomness compulsive,Compulsive,,
"Sunday, 18 April 2021",2:30,11:00,sleep,Sleep,,
"Sunday, 18 April 2021",11:00,11:30,freshen,Extra,,
"Sunday, 18 April 2021",11:30,12:20,lying in laze,Compulsive,,
"Sunday, 18 April 2021",12:20,12:41,Time tracker,Time Tracker,,
"Sunday, 18 April 2021",12:41,13:00,Lunch,Eating,,
"Sunday, 18 April 2021",12:41,13:30,tagore - athithi ,Leisure,,
"Sunday, 18 April 2021",13:30,14:30,Searching for laptop sleeve,Inside Task,,
"Sunday, 18 April 2021",14:30,16:00,ukulele practice,Music,,
"Sunday, 18 April 2021",16:00,17:30,Writing,Writing,,
"Sunday, 18 April 2021",17:30,18:00,Chamad,Outside Task,,
"Sunday, 18 April 2021",18:00,20:00,Monu,Nicotine,,
"Sunday, 18 April 2021",20:00,20:30,Tapsya call,Phone Call,,
"Sunday, 18 April 2021",20:30,21:00,"dinner - parathe, chips, juice",Eating,,
"Sunday, 18 April 2021",20:30,21:30,tagore - manbhanjan,Leisure,,
"Sunday, 18 April 2021",21:30,22:30,Instagram,Social Media,,
"Sunday, 18 April 2021",22:30,23:59,Sleep,Sleep,,
"Monday, 19 April 2021",0:00,5:30,Sleep,Sleep,,
"Monday, 19 April 2021",5:30,6:00,Freshb up,Extra,,
"Monday, 19 April 2021",6:00,7:17,"Tea, Writing meditation",Writing,,
"Monday, 19 April 2021",7:17,7:30,Bathing & brush,Extra,,
"Monday, 19 April 2021",7:30,8:00,meditate,Meditation,,
"Monday, 19 April 2021",8:00,8:51,papa sprain,Outside Task,,
"Monday, 19 April 2021",8:51,9:30,kubernetes - basic intro,office Work,,
"Monday, 19 April 2021",9:30,11:00,Shubh sir call - health insurence,Phone Call,,
"Monday, 19 April 2021",11:00,12:30,Devops,office Work,,
"Monday, 19 April 2021",12:30,13:00,lunch,Eating,,
"Monday, 19 April 2021",12:30,13:30,tagore - detective,Leisure,,
"Monday, 19 April 2021",13:30,16:30,sleep,Sleep,,
"Monday, 19 April 2021",16:30,17:00,chay,Eating,,
"Monday, 19 April 2021",17:00,17:30,writing - health insurence,Writing,,
"Monday, 19 April 2021",17:30,18:00,chamad mandir,Outside Task,,
"Monday, 19 April 2021",18:00,20:00,monu - loria,Nicotine,,
"Monday, 19 April 2021",20:00,20:30,stock - mf search,Study,,
"Monday, 19 April 2021",20:30,21:25,tagore - Kabuliwala,Leisure,,
"Monday, 19 April 2021",21:25,21:33,Instagram,Social Media,,
"Monday, 19 April 2021",21:33,23:59,Sketching,Sketch,,
"Monday, 19 April 2021",21:30,22:30,Nidhi call,Phone Call,,
"Monday, 19 April 2021",23:00,23:59,Nidhi call,Phone Call,,
"Tuesday, 20 April 2021",0:00,0:20,Nidhi call,Phone Call,,
"Tuesday, 20 April 2021",0:20,1:00,sketch upload,Inside Task,,
"Tuesday, 20 April 2021",1:00,1:20,Instagram,Social Media,,
"Tuesday, 20 April 2021",1:20,1:50,maaturbate,Masturbate,,
"Tuesday, 20 April 2021",1:50,2:30,tagore - punishment,Leisure,,
"Tuesday, 20 April 2021",2:30,2:45,instagram,Social Media,,
"Tuesday, 20 April 2021",2:45,6:15,2:45 - 6:15,Sleep,,
"Tuesday, 20 April 2021",6:15,7:00,"Milk, walk",Outside Task,,
"Tuesday, 20 April 2021",7:00,8:00,"arti call, train ticket, etc",Phone Call,,
"Tuesday, 20 April 2021",8:00,9:30,"papa sprain, baba",Outside Task,,
"Tuesday, 20 April 2021",9:30,9:58,instagram,Social Media,,
"Tuesday, 20 April 2021",9:58,11:04,Ledger,Time Tracker,,
"Tuesday, 20 April 2021",11:00,12:30,Devops,office Work,,
"Tuesday, 20 April 2021",12:30,13:00,Lunch - chawal daal,Eating,,
"Tuesday, 20 April 2021",12:30,13:00,tagore - broken nest,Leisure,,
"Tuesday, 20 April 2021",13:00,13:59,Writing about skills and priortizing,Writing,,
"Tuesday, 20 April 2021",13:59,15:00,tagore - broken nest,Leisure,,
"Tuesday, 20 April 2021",15:00,15:15,Sleep,Sleep,,
"Tuesday, 20 April 2021",15:15,15:30,pick up Arti,Outside Task,,
"Tuesday, 20 April 2021",15:30,17:30,Laptop data migration Terminator -> Anna,Inside Task,,
"Tuesday, 20 April 2021",17:30,18:00,chamad,Outside Task,,
"Tuesday, 20 April 2021",18:00,20:00,"monu, rohit, ahmal gao fields",Friends,,
"Tuesday, 20 April 2021",18:00,20:00,"monu, rohit, ahmal gao fields",Nicotine,,
"Tuesday, 20 April 2021",20:00,21:00,Laptop data migration Terminator -> Anna,Inside Task,,
"Tuesday, 20 April 2021",20:20,20:30,kubernetes,Study,,
"Tuesday, 20 April 2021",20:30,20:50,dinner - daal chawal,Eating,,
"Tuesday, 20 April 2021",20:30,21:15,tagore - wafadar,Leisure,,
"Tuesday, 20 April 2021",21:15,21:50,Instagram - thoughts,Compulsive,,
"Tuesday, 20 April 2021",21:50,23:00,Arnavi chat instagram,Text Chat,,
"Tuesday, 20 April 2021",23:00,23:20,instagram - masturbate,Masturbate,,
"Tuesday, 20 April 2021",23:20,23:36,Time tracker,Time Tracker,,
"Tuesday, 20 April 2021",23:36,23:59,Laptop data check,Inside Task,,
"Wednesday, 21 April 2021",0:00,0:13,Laptop data check,Inside Task,,
"Wednesday, 21 April 2021",0:13,0:40,Writing - memoir,Writing,,
"Wednesday, 21 April 2021",0:40,6:15,Sleep,Sleep,,
"Wednesday, 21 April 2021",6:15,7:07,"outside, milk, etc",Outside Task,,
"Wednesday, 21 April 2021",7:07,9:00,"puja, bath, etc",Inside Task,,
"Wednesday, 21 April 2021",9:00,11:00,Sleep,Sleep,,
"Wednesday, 21 April 2021",11:00,12:00,Writing,Writing,,
"Wednesday, 21 April 2021",12:00,12:30,lunch - poodi sabji,Eating,,
"Wednesday, 21 April 2021",12:00,13:30,tagore - samapti,Leisure,,
"Wednesday, 21 April 2021",13:30,15:00,Sleep,Sleep,,
"Wednesday, 21 April 2021",15:00,17:00,papa fracture,Family,,
"Wednesday, 21 April 2021",17:00,17:30,chamad,Outside Task,,
"Wednesday, 21 April 2021",17:30,18:00,papa fracture,Family,,
"Wednesday, 21 April 2021",18:00,19:30,monu,Nicotine,,
"Wednesday, 21 April 2021",19:30,19:50,papa fracture,Family,,
"Wednesday, 21 April 2021",19:50,20:10,diner - poha,Eating,,
"Wednesday, 21 April 2021",20:10,20:20,tagore - chhoti,Leisure,,
"Wednesday, 21 April 2021",20:10,20:20,time tracker,Time Tracker,,
"Wednesday, 21 April 2021",20:20,22:00,Arti's laptop bootloader,Inside Task,,
"Wednesday, 21 April 2021",22:00,23:59,wRITING,Writing,,
"Thursday, 22 April 2021",0:00,0:15,Arti's laptop,Inside Task,,
"Thursday, 22 April 2021",0:15,6:00,Sleep,Sleep,,
"Thursday, 22 April 2021",7:00,8:30,Sleep,Sleep,,
"Friday, 23 April 2021",0:00,2:30,"Instagram, netflix",Compulsive,,
"Friday, 23 April 2021",2:30,6:30,Sleep,Sleep,,
"Friday, 23 April 2021",6:30,7:00,"outside, milk, etc",Outside Task,,
"Friday, 23 April 2021",7:00,9:00,Sleep,Sleep,,
"Saturday, 24 April 2021",0:00,6:30,Sleep,Sleep,,
"Saturday, 24 April 2021",6:30,7:00,"outside, milk, etc",Outside Task,,
"Saturday, 24 April 2021",7:00,9:00,Sleep,Sleep,,
"Saturday, 24 April 2021",0:00,0:15,masturbate,Masturbate,,
"Sunday, 25 April 2021",0:00,0:25,masturbate,Masturbate,,
"Wednesday, 28 April 2021",1:00,1:15,masturbate,Masturbate,,
"Friday, 30 April 2021",0:00,0:15,masturbate,Masturbate,,
"Sunday, 25 April 2021",0:00,6:00,Sleep,Sleep,,
"Sunday, 25 April 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Monday, 26 April 2021",0:00,6:00,perfect Sleep- I was telling myself that I am sleeping early,Sleep,,
"Monday, 26 April 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Monday, 26 April 2021",6:30,9:30,"Cleaned home, and took bath, prepared breakfast, tried meditating",Sleep,,
"Tuesday, 27 April 2021",0:00,6:00,Sleep,Sleep,,
"Tuesday, 27 April 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Tuesday, 27 April 2021",6:30,23:59,hospital - fracture - papa,Outside Task,,
"Wednesday, 28 April 2021",0:00,6:00,discontinued sleep,Sleep,,
"Wednesday, 28 April 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Wednesday, 28 April 2021",6:30,7:30,outside vege,Outside Task,,
"Wednesday, 28 April 2021",7:30,9:00,Sleep,Sleep,,
"Wednesday, 28 April 2021",11:00,11:59,Sleep,Sleep,,
"Thursday, 29 April 2021",0:00,6:00,Sleep,Sleep,,
"Thursday, 29 April 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Friday, 30 April 2021",0:00,6:00,Sleep,Sleep,,
"Friday, 30 April 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Saturday, 1 May 2021",0:30,6:00,Sleep,Sleep,,
"Saturday, 1 May 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Saturday, 1 May 2021",0:00,0:15,masturbate,Masturbate,,
"Sunday, 2 May 2021",0:30,6:00,Sleep,Sleep,,
"Sunday, 2 May 2021",6:00,6:30,"outside, milk, etc",Outside Task,,
"Sunday, 2 May 2021",14:00,14:15,masturbate,Masturbate,,
"Sunday, 2 May 2021",23:00,23:59,Sleep,Sleep,,
"Monday, 3 May 2021",0:00,6:30,Sleep,Sleep,,
"Monday, 3 May 2021",6:30,7:00,Fetech milk,Outside Task,,
"Monday, 3 May 2021",7:00,8:00,"writing some thing, managing thoughts",Writing,,
"Monday, 3 May 2021",8:00,11:00,Ansible,Study,,
"Monday, 3 May 2021",11:00,12:30,devops,office Work,,
"Monday, 3 May 2021",12:30,13:00,Shivansh call,Phone Call,,
"Monday, 3 May 2021",13:00,13:30,Lucnh,Eating,,
"Monday, 3 May 2021",13:00,14:00,tagore - ep23,Leisure,,
"Monday, 3 May 2021",14:00,16:30,Sleep,Sleep,,
"Monday, 3 May 2021",16:30,17:30,Writing,Writing,,
"Monday, 3 May 2021",17:30,18:30,Abhinav call - rti,Phone Call,,
"Monday, 3 May 2021",18:30,19:00,RTI,Information,,
"Monday, 3 May 2021",19:00,20:00,Tagore - monihara,Leisure,,
"Monday, 3 May 2021",19:00,19:30,dinner,Eating,,
"Monday, 3 May 2021",20:00,21:00,ROhit,Phone Call,,
"Monday, 3 May 2021",21:00,21:15,freshen,Extra,,
"Monday, 3 May 2021",21:15,21:38,FInishing the day,Writing,,
"Monday, 3 May 2021",21:38,23:00,Instagram + masturbation,Masturbate,,
"Monday, 3 May 2021",23:00,23:59,Sleep,Sleep,,
"Tuesday, 4 May 2021",0:00,6:00,SLeep,Sleep,,
"Tuesday, 4 May 2021",6:00,6:40,milk,Outside Task,,
"Tuesday, 4 May 2021",6:40,7:19,"Info- Suger free, amazon pantry",Information,,
"Tuesday, 4 May 2021",7:20,8:00,Grocery,Outside Task,,
"Tuesday, 4 May 2021",8:00,9:30,oil fill,Inside Task,,
"Tuesday, 4 May 2021",9:30,10:00,Bath,Extra,,
"Tuesday, 4 May 2021",10:00,11:00,"On table - study, writing memoir",Writing,,
"Tuesday, 4 May 2021",11:00,12:30,Devops,office Work,,
"Tuesday, 4 May 2021",12:30,14:30,lying in laze,Extra,,
"Tuesday, 4 May 2021",14:30,15:30,Tagore,Leisure,,
"Tuesday, 4 May 2021",15:30,17:00,papa banages,Outside Task,,
"Tuesday, 4 May 2021",17:00,17:15,upasana di's fracture,Phone Call,,
"Tuesday, 4 May 2021",17:15,17:25,abhinav call,Phone Call,,
"Tuesday, 4 May 2021",17:25,17:40,upasana di's fracture,Phone Call,,
"Tuesday, 4 May 2021",17:40,18:00,abhinav call,Phone Call,,
"Tuesday, 4 May 2021",18:00,18:10,roaminng,Phone Call,,
"Tuesday, 4 May 2021",18:10,18:25,abhinav call,Phone Call,,
"Tuesday, 4 May 2021",18:25,19:15,Chamomile tea search,Information,,
"Tuesday, 4 May 2021",19:15,19:30,water fill,Outside Task,,
"Tuesday, 4 May 2021",19:30,20:05,Chamomile tea search complete,Information,,
"Tuesday, 4 May 2021",20:05,20:25,Tanuj call,Phone Call,,
"Tuesday, 4 May 2021",20:00,20:15,dinner - rajma chawal,Eating,,
"Tuesday, 4 May 2021",20:15,20:46,Writing  time teacke and leadger,Writing,,
"Tuesday, 4 May 2021",20:46,21:05,Memoir,Writing,,
"Tuesday, 4 May 2021",21:05,22:00,The fault in our stars,Read,,
"Tuesday, 4 May 2021",22:00,22:30,Chatted with bhawna,Text Chat,,
"Tuesday, 4 May 2021",22:30,23:00,Nothing,Compulsive,,
